timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,ai_risk_score,ai_price_spike_score,ai_load_pressure_score,ai_renewable_curtailment_score,ai_recommended_storage_bias,ai_event_summary,ai_explanation,ai_provider,ai_model
2025-07-04 07:00:00,广东省,3.5962,1.1542,392.3199,30.254,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 07:15:00,广东省,3.7222,1.5171,373.8346,29.975,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 07:30:00,广东省,3.8237,1.601,366.6322,29.75,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 07:45:00,广东省,3.6549,1.902,354.3838,30.163,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 08:00:00,广东省,3.6462,2.0407,346.6905,30.445,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 08:15:00,广东省,3.7296,2.4504,335.1477,29.828,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 08:30:00,广东省,3.7925,2.5456,301.1751,30.022,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 08:45:00,广东省,3.7047,2.7004,301.4194,31.25,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 09:00:00,广东省,3.743,3.1203,303.8028,31.742,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 09:15:00,广东省,3.7695,3.6874,346.2186,31.499,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 09:30:00,广东省,3.6821,3.7047,300.6733,31.142,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 09:45:00,广东省,3.8071,3.9401,328.8342,31.094,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 10:00:00,广东省,3.7779,4.0797,283.2872,31.668,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 10:15:00,广东省,4.0524,3.9677,305.8149,32.374,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 10:30:00,广东省,3.8182,4.1646,286.9249,32.693,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 10:45:00,广东省,3.9532,4.2935,324.7667,32.277,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 11:00:00,广东省,3.9622,4.8372,357.3544,32.702,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 11:15:00,广东省,3.8008,4.6073,270.9972,32.0,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 11:30:00,广东省,3.8031,4.8428,312.971,32.872,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 11:45:00,广东省,3.9173,4.9374,288.9425,33.884,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 12:00:00,广东省,4.0675,4.4389,324.6262,33.292,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 12:15:00,广东省,3.9358,5.01,351.7201,33.792,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 12:30:00,广东省,3.9417,5.0082,298.6443,34.204,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 12:45:00,广东省,3.6877,4.9778,339.1337,34.345,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 13:00:00,广东省,4.0027,4.9755,311.4601,34.152,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 13:15:00,广东省,4.102,4.373,297.247,33.975,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 13:30:00,广东省,4.1318,4.7005,305.2103,33.31,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 13:45:00,广东省,4.1438,4.5014,351.0469,33.929,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 14:00:00,广东省,4.0674,4.5017,338.9148,34.452,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 14:15:00,广东省,4.0948,4.1572,333.8007,35.041,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 14:30:00,广东省,4.2388,4.0503,335.881,34.841,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 14:45:00,广东省,4.1415,4.0617,333.136,35.344,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 15:00:00,广东省,3.9031,3.7173,366.621,34.176,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 15:15:00,广东省,4.3269,3.5376,411.2517,33.885,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 15:30:00,广东省,4.1041,2.9238,366.7727,35.039,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 15:45:00,广东省,4.4319,2.6827,356.9297,35.572,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,S1,常规夏季运行场景,0.7,0.6,0.8,0.4,-0.6,高温橙色预警，晚高峰空调负荷上升,广东高温橙色预警，晚高峰空调负荷显著增加，导致负荷压力大；价格有上涨风险但当前价格一般，风险中等；新能源消纳压力适中；储能建议偏向放电或保留高价套利能力。,openai_compatible,deepseek-v4-flash
2025-07-04 16:00:00,广东省,4.5085,2.3216,399.3067,34.705,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 16:15:00,广东省,4.44,2.3212,412.3064,34.235,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 16:30:00,广东省,4.5054,2.1344,441.4578,34.833,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 16:45:00,广东省,4.673,1.6424,396.7412,34.958,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 17:00:00,广东省,4.3752,1.4561,441.4628,33.497,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 17:15:00,广东省,4.5987,1.2028,427.7961,33.765,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 17:30:00,广东省,4.66,0.7714,501.6121,34.259,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 17:45:00,广东省,4.5793,0.5212,497.5745,33.687,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 18:00:00,广东省,5.0001,0.155,484.3938,32.966,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 18:15:00,广东省,4.7498,0.0862,471.4778,33.006,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 18:30:00,广东省,4.7883,0.0,556.5337,32.5,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 18:45:00,广东省,4.9585,0.0348,508.6305,31.995,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 19:00:00,广东省,5.0923,0.0,545.0039,32.66,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 19:15:00,广东省,4.9291,0.0,472.7099,31.638,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 19:30:00,广东省,4.9509,0.1271,530.6174,32.005,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 19:45:00,广东省,5.0928,0.0,546.2035,31.384,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 20:00:00,广东省,4.8579,0.0223,474.1877,31.854,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 20:15:00,广东省,4.92,0.1666,532.7138,31.255,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,S1,常规夏季运行场景,0.8,0.9,0.6,0.2,-0.7,日前价格异常波动，晚高峰可能尖峰电价,价格尖峰风险高，建议储能放电以套利或缓解负荷压力,openai_compatible,deepseek-v4-flash
2025-07-04 20:30:00,广东省,4.883,0.0,555.1991,31.106,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 20:45:00,广东省,4.8901,0.1198,477.2735,30.276,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 21:00:00,广东省,4.8726,0.0,510.1106,30.978,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 21:15:00,广东省,5.0486,0.0,495.8611,30.47,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 21:30:00,广东省,4.8656,0.0,479.8868,30.128,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 21:45:00,广东省,4.6825,0.0,474.3802,30.58,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 22:00:00,广东省,4.5715,0.0268,459.5469,30.68,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 22:15:00,广东省,4.6195,0.0,455.3615,30.934,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 22:30:00,广东省,4.4815,0.0,460.1538,30.069,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 22:45:00,广东省,4.4537,0.104,454.4918,29.977,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 23:00:00,广东省,4.4316,0.0089,406.5823,29.292,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 23:15:00,广东省,4.0681,0.0383,417.3161,29.33,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 23:30:00,广东省,3.8467,0.1338,431.6792,30.161,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-04 23:45:00,广东省,4.0482,0.0,448.0962,29.283,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 00:00:00,广东省,3.6747,0.0,410.0879,29.884,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 00:15:00,广东省,3.6993,0.1408,371.1466,28.371,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 00:30:00,广东省,3.5928,0.0,377.4732,28.914,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 00:45:00,广东省,3.6365,0.0054,338.5813,28.9,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 01:00:00,广东省,3.7311,0.0,375.2322,28.665,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 01:15:00,广东省,3.7373,0.0,326.3858,28.851,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
2025-07-05 01:30:00,广东省,3.8233,0.0,364.7749,28.913,正常运行,Status: Normal,S1,常规夏季运行场景,0.1,0.2,0.3,0.2,0.0,常规夏季运行，温度28.8℃，电价346.6元/MWh,场景处于正常状态，风险较低，电价未达尖峰水平，负荷压力适中，新能源弃电概率小，故推荐储能行为保持中性。,openai_compatible,deepseek-v4-flash
